"guideline_id","acronym","file_index","file_label","source_url","host","ext","local_path","status","http_status","content_type","bytes","sha256","detected","type_mismatch"
"tidier","TIDieR",7,"TIDieR Checklist (Spanish) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/Apendice-3-Lista-de-verificacion-TiDier-Traduccion-espanol.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/07_9a23d37a.pdf","ok",NA,NA,144976,"400dc90ef77eecb712b58ae62801e3687d783537ad43cd781cfdca9a7053ec6b","pdf",FALSE
"tidier","TIDieR",8,"TIDieR Guideline (Turkish) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Turkish-translation.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/08_3e21d678.pdf","ok",NA,NA,875364,"b9bad5963749f1cc1bdacb208e4391b604c672cb6bea49b2b8cc1f8265f0f2f4","pdf",FALSE
"tidier","TIDieR",9,"TIDieR Guideline E&E (Portuguese) PDF","https://www.equator-network.org/wp-content/uploads/2022/09/TIDieR-EE-paper-Portuguese.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/09_8d438dfb.pdf","ok",NA,NA,297694,"0e4e4ee22995e05cb1779e99dc38da0053eaf9b8b2fc3ebf9f6b7fb451bd4187","pdf",FALSE
"tidier","TIDieR",10,"TIDieR Checklist (Portuguese) MS Word","https://www.equator-network.org/wp-content/uploads/2022/09/TIDieR-Checklist-fillable-Portuguese.docx","www.equator-network.org","docx","data-raw/downloads/tidier/10_b108020d.docx","ok",NA,NA,18072,"af705c773ab94143f158b216a2dcee5877771a8ac8315f1ab5c25cda1267b1c1","docx",FALSE
"tidier","TIDieR",11,"TIDieR Guideline (Chinese) PDF","https://www.equator-network.org/wp-content/uploads/2022/09/TIDieR-Chinese-Translation.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/11_c819c0b0.pdf","ok",NA,NA,707124,"92c92695c2ae8a0e21e4d80c8e642247e0464fa7ecb092ca2ac40ae52e3dcdf8","pdf",FALSE
"tidier","TIDieR",12,"TIDieR Guideline (Finnish) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist_Final_FIN.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/12_446a709e.pdf","ok",NA,NA,108900,"30a4c802bb110351f4116483e94242962e174016709dce473a5eaed1ba580ca8","pdf",FALSE
"tidier","TIDieR",13,"TIDieR Checklist (Finnish) MS Word","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist_Final_FIN.docx","www.equator-network.org","docx","data-raw/downloads/tidier/13_6e84836e.docx","ok",NA,NA,42974,"76fd3791253bbbe8a32cd08f8b1c0c3518872cb8d2e0a34108e019be62ade2a3","docx",FALSE
"arrive","ARRIVE",1,"e100115 (PDF)","https://openscience.bmj.com/content/bmjos/4/1/e100115.full.pdf","openscience.bmj.com","pdf","data-raw/downloads/arrive/01_833be32d.pdf","ok",NA,NA,5725,"40bc5c98f0e6e75eb7139df9b9d1a831e7648887c89849afa71c3c3eb8930096","html",TRUE
"sampl","SAMPL",1,"SAMPL Guidelines (PDF)","https://www.equator-network.org/wp-content/uploads/2013/07/SAMPL-Guidelines-6-27-13.pdf","www.equator-network.org","pdf","data-raw/downloads/sampl/01_15a15386.pdf","ok",NA,NA,389188,"98e04567602d5df1ace47474e5d91330f9d259276d868bedc9625bc458fe982c","pdf",FALSE
"prisma-equity-2012-or-prisma-e-2012","PRISMA-Equity 2012 or PRISMA-E 2012",1,"Word","https://www.prisma-statement.org/s/PRISMA-Equity-Checklist.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-equity-2012-or-prisma-e-2012/01_76974322.docx","ok",NA,NA,26667,"1149a003fae60e37d3785749614de4d019018ffa65909dd780e8d8305b3688d7","docx",FALSE
"prisma-2020-for-abstracts","PRISMA 2020 for Abstracts",1,"PDF","https://www.prisma-statement.org/s/PRISMA_2020_abstract_checklist-tg6j.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020-for-abstracts/01_f7a6fa56.pdf","ok",NA,NA,45272,"246d1b324ce06e1bb462277f3df5022275771bb055b34882bc9b545b4234d0ad","pdf",FALSE
"prisma-2020-for-abstracts","PRISMA 2020 for Abstracts",2,"Word","https://www.prisma-statement.org/s/PRISMA_2020_abstract_checklist-sac5.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020-for-abstracts/02_a4446de2.docx","ok",NA,NA,25408,"2b097e02f87e4d0b39d5132952ad2e760de088efa5596668d541aba5adbf6fc8","docx",FALSE
"cheers-2022","CHEERS 2022",1,"CHEERS 2022 checklist (PDF)","https://www.equator-network.org/wp-content/uploads/2013/04/CHEERS-2022-checklist-1.pdf","www.equator-network.org","pdf","data-raw/downloads/cheers-2022/01_cbb7c2fc.pdf","ok",NA,NA,23199,"956265bdfe372e30bfde1c766e0cec9447c68e1a9dade3d644cd00fd5167d2f8","pdf",FALSE
"cheers-2022","CHEERS 2022",2,"Japanese (PDF)","https://www.niph.go.jp/journal/data/62-6/201362060009.pdf","www.niph.go.jp","pdf","data-raw/downloads/cheers-2022/02_c03dc349.pdf","ok",NA,NA,846451,"e9c11d0f0e02f04a19c7ef6eef0e0241b9244b7bec8351fdd472683df94cda97","pdf",FALSE
"consort-pro","CONSORT-PRO",1,"Japanese (PDF)","https://www.lifescience.co.jp/pro/pro_pdf/PDF8.pdf","www.lifescience.co.jp","pdf","data-raw/downloads/consort-pro/01_2fd50ae2.pdf","ok",NA,NA,665175,"b84fa0d7d2832d82894dcff19cf2262d93e6b867fbbf045770a2a673fc33dcf6","pdf",FALSE
"wider","WIDER",1,"WIDER recommendations (PDF)","http://www.implementationscience.com/content/supplementary/1748-5908-7-70-s4.pdf","www.implementationscience.com","pdf","data-raw/downloads/wider/01_2860bc11.pdf","ok",NA,NA,692145,"14e1371dd220ba82e3a8b9cd4122a3f96550eef04e7caf20036f5f3442625bd8","html",TRUE
"squire-2-0","SQUIRE 2.0",1,"SQUIRE 2.0 checklist (PDF)","https://www.equator-network.org/wp-content/uploads/2012/12/SQUIRE-2.0-checklist.pdf","www.equator-network.org","pdf","data-raw/downloads/squire-2-0/01_cfc293c5.pdf","ok",NA,NA,200017,"65cad45037ad6c47bb08c2541ffa56334fee8113ddfe5a880ee5383fa2162d4d","pdf",FALSE
"coreq","COREQ",1,"Portuguese (Brazil) (PDF)","https://www.equator-network.org/wp-content/uploads/2021/03/VERSA%CC%83O-FINAL-COREQ.pdf","www.equator-network.org","pdf","data-raw/downloads/coreq/01_6d57338c.pdf","ok",NA,NA,46243,"089fc9e29177897a05930f1850cee03a0a0f83e324036694eec4adac8cf66597","html",TRUE
